cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;a¤o_del_dato;Integrantes_del_naf_con_obra_social;integrantes_del_naf_con_prepaga;integrantes_del_naf_con_sistema_p£blico_de_salud;integrantes_del_naf_sin_cobertura_medica
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2009;18;4;12;0
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2010;0;0;15;0
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2013;0;0;1;0
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2015;1;0;1;0
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2016;0;0;0;0
32;Argentina;PATAGONIA;26;CHUBUT;98;TEHUELCHES;2017;0;0;0;0
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2009;17;0;14;36
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2010;12;0;17;38
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2011;3;0;30;0
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2012;2;4;68;6
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2013;3;0;2;0
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2014;0;0;1;0
32;Argentina;PATAGONIA;26;CHUBUT;105;TELSEN;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2010;11;0;38;0
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2011;6;0;40;0
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2012;0;0;9;2
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2013;2;0;12;8
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2014;4;0;3;1
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2015;15;3;12;1
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2016;6;0;14;0
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;7;CALAMUCHITA;Sin dato;3;0;0;2
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2009;9;0;25;0
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2010;10;0;32;0
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2011;12;1;50;7
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2012;4;0;6;0
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2013;5;0;10;0
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2014;24;1;54;10
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2015;24;4;19;8
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2016;22;3;28;13
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;14;CAPITAL;Sin dato;4;1;16;24
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2010;75;14;214;62
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2011;35;3;140;0
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2012;11;0;21;8
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2013;5;0;11;5
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2014;41;4;80;9
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2015;37;2;43;10
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2016;11;0;16;2
32;Argentina;CENTRO;14;CORDOBA;21;COLON;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;21;COLON;Sin dato;0;0;4;9
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2009;63;0;297;35
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2010;191;13;770;66
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2011;111;15;308;15
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2012;16;0;80;43
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2013;17;0;71;11
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2014;48;9;56;5
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2015;66;19;124;26
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2016;36;2;57;22
32;Argentina;CENTRO;14;CORDOBA;28;CRUZ DEL EJE;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;35;GENERAL ROCA;2011;2;0;8;0
32;Argentina;CENTRO;14;CORDOBA;35;GENERAL ROCA;2014;4;6;44;0
32;Argentina;CENTRO;14;CORDOBA;35;GENERAL ROCA;2015;22;7;16;5
32;Argentina;CENTRO;14;CORDOBA;42;GENERAL SAN MARTIN;2013;2;0;3;0
32;Argentina;CENTRO;14;CORDOBA;42;GENERAL SAN MARTIN;2014;11;0;11;7
32;Argentina;CENTRO;14;CORDOBA;42;GENERAL SAN MARTIN;2015;0;0;4;0
32;Argentina;CENTRO;14;CORDOBA;42;GENERAL SAN MARTIN;2016;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;42;GENERAL SAN MARTIN;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2009;83;7;151;9
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2010;42;0;157;40
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2011;31;0;92;0
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2013;2;0;2;4
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2014;8;4;16;0
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2015;3;1;1;2
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2016;3;0;2;4
32;Argentina;CENTRO;14;CORDOBA;49;ISCHILIN;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;56;JUAREZ CELMAN;2011;5;0;6;0
32;Argentina;CENTRO;14;CORDOBA;56;JUAREZ CELMAN;2013;0;0;2;0
32;Argentina;CENTRO;14;CORDOBA;56;JUAREZ CELMAN;2015;7;0;15;0
32;Argentina;CENTRO;14;CORDOBA;56;JUAREZ CELMAN;2016;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;56;JUAREZ CELMAN;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;2011;1;0;28;0
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;2013;3;0;33;0
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;2014;1;0;8;0
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;2016;19;0;96;13
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2009;13;0;71;13
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2010;20;0;102;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2011;3;0;79;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2012;20;0;37;10
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2014;3;0;1;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2015;23;18;46;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2016;12;0;16;0
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2009;22;0;110;4
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2010;73;1;316;58
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2011;18;0;125;26
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2013;4;0;0;2
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2014;1;1;11;0
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2015;0;0;5;0
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2016;5;0;11;1
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;77;POCHO;Sin dato;0;0;1;0
32;Argentina;CENTRO;14;CORDOBA;84;PRESIDENTE ROQUE SAENZ PE¥A;2011;28;0;56;4
32;Argentina;CENTRO;14;CORDOBA;84;PRESIDENTE ROQUE SAENZ PE¥A;2015;3;0;0;0
32;Argentina;CENTRO;14;CORDOBA;84;PRESIDENTE ROQUE SAENZ PE¥A;2016;0;0;4;0
32;Argentina;CENTRO;14;CORDOBA;84;PRESIDENTE ROQUE SAENZ PE¥A;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2009;9;0;36;0
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2010;54;0;81;11
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2011;4;0;8;0
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2012;7;0;0;2
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2013;46;2;47;9
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2014;17;4;52;4
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2015;52;9;153;17
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2016;0;0;1;1
32;Argentina;CENTRO;14;CORDOBA;91;PUNILLA;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2009;9;0;50;19
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2010;11;0;0;3
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2011;24;0;87;3
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2012;0;0;3;0
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2013;0;0;17;0
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2014;8;2;21;4
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2015;1;0;29;0
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2016;1;1;12;14
32;Argentina;CENTRO;14;CORDOBA;98;RIO CUARTO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2010;9;2;60;0
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2012;12;0;43;17
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2013;43;5;42;33
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2014;4;0;10;3
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2015;47;5;76;20
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2016;6;0;39;1
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;105;RIO PRIMERO;Sin dato;1;0;0;0
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2009;26;0;88;7
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2010;132;2;336;51
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2011;18;0;99;21
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2012;2;0;54;3
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2013;3;0;9;0
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2014;1;0;5;10
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2015;23;4;73;16
32;Argentina;CENTRO;14;CORDOBA;112;RIO SECO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2010;0;0;6;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2011;1;0;4;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2012;0;0;4;2
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2013;17;0;10;12
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2014;3;0;35;4
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2015;0;0;2;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2016;0;0;5;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;119;RIO SEGUNDO;Sin dato;4;0;3;4
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2009;30;0;53;0
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2010;75;5;276;74
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2011;19;1;38;24
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2012;19;0;38;1
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2013;20;4;29;1
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2014;2;1;23;2
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2015;1;5;28;2
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2016;6;0;5;12
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;126;SAN ALBERTO;Sin dato;0;0;0;1
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2009;10;3;96;14
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2010;111;11;459;64
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2011;26;0;63;40
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2012;62;1;56;6
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2013;42;7;37;9
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2014;39;11;90;19
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2015;49;8;49;18
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2016;22;0;15;4
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;133;SAN JAVIER;Sin dato;10;6;14;30
32;Argentina;CENTRO;14;CORDOBA;140;SAN JUSTO;2011;58;6;61;25
32;Argentina;CENTRO;14;CORDOBA;140;SAN JUSTO;2012;0;0;5;0
32;Argentina;CENTRO;14;CORDOBA;140;SAN JUSTO;2013;0;1;12;0
32;Argentina;CENTRO;14;CORDOBA;140;SAN JUSTO;2015;0;0;9;0
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2009;1;0;14;0
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2010;23;1;167;0
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2011;104;8;323;44
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2012;12;0;11;2
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2013;12;0;71;4
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2014;1;0;5;1
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2015;18;2;26;1
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2016;4;0;8;9
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;147;SANTA MARIA;Sin dato;3;0;0;0
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;2010;139;6;297;24
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;2011;15;0;77;0
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;2012;17;0;20;3
32;Argentina;CENTRO;14;CORDOBA;154;SOBREMONTE;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;161;TERCERO ARRIBA;2009;0;0;6;0
32;Argentina;CENTRO;14;CORDOBA;161;TERCERO ARRIBA;2013;12;0;72;4
32;Argentina;CENTRO;14;CORDOBA;161;TERCERO ARRIBA;2014;0;0;1;0
32;Argentina;CENTRO;14;CORDOBA;161;TERCERO ARRIBA;2016;4;0;2;0
32;Argentina;CENTRO;14;CORDOBA;168;TOTORAL;2010;1;0;2;0
32;Argentina;CENTRO;14;CORDOBA;168;TOTORAL;2011;6;0;18;4
32;Argentina;CENTRO;14;CORDOBA;168;TOTORAL;2012;0;0;0;5
32;Argentina;CENTRO;14;CORDOBA;168;TOTORAL;2016;0;0;0;1
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2009;10;0;55;2
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2010;86;0;168;62
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2011;5;0;31;3
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2012;0;0;10;5
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2013;0;0;12;1
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2014;12;0;9;7
32;Argentina;CENTRO;14;CORDOBA;175;TULUMBA;2017;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2010;9;0;14;6
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2011;10;0;24;4
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2012;1;0;2;0
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2014;7;0;2;0
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2015;0;0;7;0
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2016;0;0;0;0
32;Argentina;CENTRO;14;CORDOBA;182;UNION;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2009;0;0;42;0
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2010;105;5;329;86
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2011;80;5;262;27
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2012;109;1;156;10
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2013;1;0;12;0
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2014;27;8;60;16
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2015;29;1;48;13
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2016;24;0;14;11
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;7;BELLA VISTA;Sin dato;1;0;15;0
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;2010;2;0;16;17
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;2011;18;1;67;17
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;2012;24;2;16;4
32;Argentina;NEA;18;CORRIENTES;14;BERON DE ASTRADA;2013;12;0;26;6
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2009;12;0;14;0
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2010;125;3;397;23
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2011;74;2;213;18
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2012;38;7;131;12
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2013;113;28;281;25
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2014;123;15;225;43
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2015;46;0;85;19
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2016;9;0;19;6
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;21;CAPITAL;Sin dato;0;0;2;0
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2009;33;0;107;0
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2010;33;3;158;8
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2011;104;0;234;85
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2012;60;0;63;19
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2013;13;0;36;19
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2014;22;0;43;11
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2015;58;8;118;9
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2016;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;28;CONCEPCION;Sin dato;0;0;0;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2009;34;0;52;0
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2010;2;0;64;0
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2011;21;1;91;6
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2012;36;2;67;6
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2013;1;0;5;0
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2014;12;0;8;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2015;31;0;31;15
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2016;0;0;0;1
32;Argentina;NEA;18;CORRIENTES;35;CURUZU CUATIA;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2009;65;0;177;46
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2010;167;12;327;84
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2011;75;7;101;8
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2012;20;0;35;18
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2013;27;2;61;9
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2014;121;4;123;16
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2015;19;0;20;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2016;1;0;0;2
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;42;EMPEDRADO;Sin dato;1;0;2;0
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2009;9;0;43;33
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2010;57;1;203;18
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2011;28;0;144;14
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2012;17;0;35;1
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2013;7;0;15;16
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2014;20;3;48;16
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2015;11;1;0;1
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2016;0;2;0;2
32;Argentina;NEA;18;CORRIENTES;49;ESQUINA;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2011;20;0;47;0
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2012;59;0;191;63
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2013;8;0;16;15
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2014;18;12;28;4
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2015;14;0;13;3
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2009;88;4;231;59
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2010;111;0;246;27
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2011;87;0;287;14
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2012;26;0;53;1
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2013;2;0;1;2
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2015;6;0;18;7
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2016;3;0;0;3
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;63;GENERAL PAZ;Sin dato;7;0;0;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2009;64;0;156;45
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2010;233;5;921;144
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2011;410;13;1430;110
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2012;313;22;676;239
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2013;78;28;164;98
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2014;56;12;149;44
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2015;82;5;202;61
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2016;4;0;1;4
32;Argentina;NEA;18;CORRIENTES;70;GOYA;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;70;GOYA;Sin dato;0;0;5;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2009;0;1;0;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2010;26;0;150;11
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2011;65;3;133;11
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2012;21;0;121;23
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2013;62;3;111;13
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2014;37;4;62;21
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2015;36;1;64;33
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2016;2;0;0;1
32;Argentina;NEA;18;CORRIENTES;77;ITATI;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;77;ITATI;Sin dato;0;0;5;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2009;2;0;56;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2010;53;3;149;27
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2011;44;3;94;3
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2012;1;0;12;6
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2013;1;0;15;11
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2014;1;0;4;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2015;29;0;44;16
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2016;2;1;11;0
32;Argentina;NEA;18;CORRIENTES;84;ITUZAINGO;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2009;15;0;37;0
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2010;343;0;875;288
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2011;32;5;120;13
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2012;18;11;52;8
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2013;1;0;16;0
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2014;65;8;57;10
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2015;54;5;58;24
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2016;3;4;8;3
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;2017;0;0;0;0
32;Argentina;NEA;18;CORRIENTES;91;LAVALLE;Sin dato;1;3;0;0
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2009;1;0;0;0
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2010;22;0;78;22
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2011;0;0;35;0
