cod_pais,nom_pais,Region,Provincia,Cod prov,Departamento,Cod dpto,Año del dato,Tenencia de la tierra,Cantidad de NAFs
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2015,Otra condición,7
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2015,Posesión,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2015,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2015,Tenedor,37
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2016,No declara tierra con límite,27
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2016,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2016,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2016,Tenedor,28
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2017,No declara tierra con límite,43
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2017,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2017,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,2017,Tenedor,18
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,Sin dato,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,Sin dato,Propietario,10
32,Argentina,CENTRO,BUENOS AIRES,6,BERAZATEGUI,91,Sin dato,Tenedor,40
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2010,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2010,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2010,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2011,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2011,Posesión,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2011,Propietario,13
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2011,Tenedor,9
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2012,Posesión,4
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2012,Propietario,9
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2012,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2013,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2013,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2014,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2015,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2015,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2015,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2016,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2017,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2017,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,2017,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,BERISSO,98,Sin dato,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2009,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2009,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2010,No declara tierra con límite,14
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2010,Otra condición,16
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2010,Posesión,6
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2010,Propietario,16
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2010,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2011,Otra condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2011,Propietario,5
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2011,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2012,Otra condición,5
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2012,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2012,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2012,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2013,No declara tierra con límite,8
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2013,Otra condición,9
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2013,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2013,Propietario,18
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2013,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2014,No declara tierra con límite,19
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2014,Otra condición,6
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2014,Propietario,7
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2014,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2015,No declara tierra con límite,7
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2015,Otra condición,15
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2015,Propietario,31
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2015,Tenedor,6
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2016,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,BOLIVAR,105,2017,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2009,Posesión,6
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2009,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2010,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2010,Otra condición,7
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2010,Posesión,5
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2010,Propietario,9
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2010,Tenedor,9
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2011,Otra condición,11
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2011,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2011,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,Declara pero aún no se determinó la condición,5
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,No declara tierra con límite,8
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,Otra condición,32
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,Posesión,10
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,Propietario,38
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2012,Tenedor,20
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2013,Integrante,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2013,Otra condición,3
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2013,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2013,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2013,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2015,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2016,No declara tierra con límite,4
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,Sin dato,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,Sin dato,Propietario,7
32,Argentina,CENTRO,BUENOS AIRES,6,BRAGADO,112,Sin dato,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2012,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2012,Propietario,20
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2012,Tenedor,4
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2014,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2014,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2016,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2017,No declara tierra con límite,5
32,Argentina,CENTRO,BUENOS AIRES,6,BRANDSEN,119,2017,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2010,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2010,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2011,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2011,Propietario,9
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2011,Tenedor,4
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2012,Integrante,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2012,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2012,Otra condición,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2012,Propietario,15
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2012,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2013,No declara tierra con límite,12
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2013,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2013,Posesión,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2013,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2013,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2016,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2016,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,2017,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAMPANA,126,Sin dato,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2009,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2010,Declara pero aún no se determinó la condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2010,Otra condición,5
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2010,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2010,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2011,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2011,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2011,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2011,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2012,Otra condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2012,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2012,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2012,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2013,Integrante,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2013,Otra condición,10
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2013,Posesión,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2013,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2013,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2014,Integrante,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2014,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2014,Otra condición,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2014,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2014,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2015,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2015,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2016,No declara tierra con límite,7
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2016,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,2017,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,Sin dato,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CAÑUELAS,134,Sin dato,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CAPITAN SARMIENTO,140,2012,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2012,Integrante,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2012,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2012,Posesión,5
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2012,Propietario,6
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2012,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2013,No declara tierra con límite,8
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2013,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2013,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2014,Otra condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2015,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2016,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2016,Posesión,3
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2016,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2016,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARLOS CASARES,147,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARMEN DE ARECO,161,2013,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARMEN DE ARECO,161,2014,No declara tierra con límite,17
32,Argentina,CENTRO,BUENOS AIRES,6,CARMEN DE ARECO,161,2014,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CARMEN DE ARECO,161,2017,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2010,Posesión,2
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2010,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2011,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2011,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2012,Declara pero aún no se determinó la condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2012,Integrante,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2013,No declara tierra con límite,10
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2013,Otra condición,3
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2013,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2013,Propietario,6
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2013,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CASTELLI,168,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Declara pero aún no se determinó la condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Integrante,8
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,No declara tierra con límite,6
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Otra condición,33
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Posesión,28
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Propietario,43
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2010,Tenedor,30
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2012,Integrante,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2012,No declara tierra con límite,4
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2012,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2012,Propietario,8
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2012,Tenedor,18
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2013,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2013,Otra condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2013,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2013,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2013,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2015,Otra condición,11
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2015,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,2015,Tenedor,8
32,Argentina,CENTRO,BUENOS AIRES,6,CHACABUCO,210,Sin dato,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2010,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2011,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2011,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2011,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2012,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2012,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2012,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2012,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2013,No declara tierra con límite,24
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2013,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2013,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2014,No declara tierra con límite,13
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2014,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2015,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2015,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2015,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2015,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2016,No declara tierra con límite,5
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2016,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2016,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CHASCOMUS,217,2017,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,CHIVILCOY,224,2010,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,CHIVILCOY,224,2016,No declara tierra con límite,5
32,Argentina,CENTRO,BUENOS AIRES,6,CHIVILCOY,224,2016,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CHIVILCOY,224,2017,No declara tierra con límite,15
32,Argentina,CENTRO,BUENOS AIRES,2,CIUDAD DE BUENOS AIRES,1,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,2,CIUDAD DE BUENOS AIRES,1,2017,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2010,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2010,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2012,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2012,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2013,No declara tierra con límite,4
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2013,Posesión,3
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2013,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2013,Tenedor,5
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2015,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2017,No declara tierra con límite,3
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2017,Posesión,6
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2017,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,COLON,175,2017,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2010,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2012,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2012,Propietario,11
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2013,No declara tierra con límite,10
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2013,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2013,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2014,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2014,Otra condición,4
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DE MARINA L. ROSALES,182,2014,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2013,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2013,Otra condición,6
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2013,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2013,Tenedor,4
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2014,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2014,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2015,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2016,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL DORREGO,189,2016,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2010,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2010,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2010,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2010,Tenedor,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2011,Declara pero aún no se determinó la condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2011,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2011,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2011,Propietario,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2011,Tenedor,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2012,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2012,Propietario,3
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2012,Tenedor,4
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2013,Declara pero aún no se determinó la condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2013,No declara tierra con límite,7
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2013,Otra condición,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2013,Propietario,4
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2013,Tenedor,3
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2014,Otra condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2017,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2017,Posesión,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL PRINGLES,196,2017,Propietario,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,Declara pero aún no se determinó la condición,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,No declara tierra con límite,2
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,Otra condición,6
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,Posesión,5
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,Propietario,7
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2010,Tenedor,9
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2011,No declara tierra con límite,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2011,Posesión,1
32,Argentina,CENTRO,BUENOS AIRES,6,CORONEL SUAREZ,203,2012,Otra condición,1
