cod_pais;nom_pais;region;cod_provincia;nom_provincia;cod_depto;nom_depto;Cant_de_naf;año_de_registro;integ_del_NAF;integ_menores_de_edad;integ_mayores_de_edad;integ_que_trabajan_en_el_predio;cant_de_mujeres_integrantes_del_NAF;cant_de_varones_integrantes_del_NAF
32;Argentina;PATAGONIA;42;LA PAMPA;91;LIMAY MAHUIDA;5;2017;10;2;8;3;3;7
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;2;2011;5;1;4;4;3;2
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;1;2012;2;0;2;1;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;1;2017;3;1;2;0;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;26;2010;95;37;58;67;47;48
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;4;2011;11;5;6;7;4;7
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;15;2012;45;15;30;27;23;22
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;7;2013;15;3;12;10;5;10
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;4;2014;12;4;8;5;5;7
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;13;2015;27;5;22;19;11;16
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;10;2016;22;8;14;5;11;11
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;10;2017;15;3;12;3;6;9
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;5;Sin dato;18;4;14;12;9;9
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;27;2009;99;41;58;72;43;56
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;41;2010;129;41;88;72;62;67
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;23;2011;56;15;41;27;30;26
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;12;2013;15;0;15;14;5;10
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;23;2017;33;0;33;2;15;17
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;1;Sin dato;4;0;4;4;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2;2011;6;2;4;5;3;3
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2;2013;3;0;3;2;2;1
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;1;2015;4;2;2;2;3;1
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2;2017;5;0;5;0;2;3
32;Argentina;PATAGONIA;58;NEUQUEN;63;LONCOPUE;1;2012;1;0;1;1;0;1
32;Argentina;PATAGONIA;58;NEUQUEN;63;LONCOPUE;2;2014;4;0;4;4;1;3
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;125;2009;550;233;317;430;283;267
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;841;2010;3711;1587;2120;2778;1858;1853
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;122;2011;439;190;249;315;226;213
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;57;2012;236;102;134;163;121;115
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;12;2013;64;39;25;25;30;34
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;10;2014;45;25;20;25;27;18
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;5;2015;16;3;13;9;5;11
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;10;2016;46;14;32;15;27;19
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;96;2017;439;125;314;17;219;220
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;105;LORETO;4;Sin dato;20;10;10;16;9;11
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;34;2009;151;69;82;108;78;73
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;80;2010;377;200;177;296;197;180
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;69;2011;241;107;134;202;121;120
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;9;2012;34;15;19;28;20;14
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;11;2013;40;15;25;34;24;16
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;60;2016;214;91;123;34;105;108
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;40;2017;128;35;93;2;64;62
32;Argentina;NOA;38;JUJUY;105;LOS ANDES;2;Sin dato;9;2;7;7;5;4
32;Argentina;NOA;66;SALTA;105;LOS ANDES;23;2009;113;56;56;98;61;52
32;Argentina;NOA;66;SALTA;105;LOS ANDES;105;2010;500;228;272;363;250;250
32;Argentina;NOA;66;SALTA;105;LOS ANDES;53;2011;291;128;163;234;158;133
32;Argentina;NOA;66;SALTA;105;LOS ANDES;7;2012;34;19;15;21;14;20
32;Argentina;NOA;66;SALTA;105;LOS ANDES;9;2013;41;24;17;34;18;23
32;Argentina;NOA;66;SALTA;105;LOS ANDES;9;2014;29;10;19;21;13;16
32;Argentina;NOA;66;SALTA;105;LOS ANDES;1;2015;7;4;3;3;3;4
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;4;2009;15;8;7;8;10;5
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;8;2011;25;7;18;18;11;14
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;39;2012;94;24;70;74;47;47
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;1;2013;1;0;1;1;0;1
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;9;2015;16;1;15;14;6;10
32;Argentina;PATAGONIA;58;NEUQUEN;70;LOS LAGOS;16;Sin dato;32;3;29;25;17;15
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;14;2009;40;8;32;26;18;22
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;19;2010;67;16;51;47;37;30
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;7;2011;24;8;16;11;13;11
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;8;2016;11;0;11;9;3;8
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;29;2017;53;3;50;9;21;32
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;3;2010;12;7;5;4;9;3
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;22;2011;96;53;43;51;42;54
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;43;2012;171;72;99;98;90;81
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;11;2013;42;16;26;30;19;23
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;6;2015;14;2;12;12;5;9
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;3;2016;11;7;4;2;5;6
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;33;2017;109;36;73;12;50;57
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;41;2009;165;66;99;103;75;90
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;82;2010;284;113;171;176;132;152
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;51;2011;203;82;121;126;116;87
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;19;2012;55;7;48;39;21;34
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;24;2013;67;15;52;47;29;38
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;13;2014;29;6;23;23;12;17
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;11;2015;27;6;21;16;11;16
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;3;2016;8;3;5;0;2;6
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;28;2017;61;17;44;7;27;32
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;3;Sin dato;6;1;5;0;2;4
32;Argentina;NOA;90;TUCUMAN;63;LULES;22;2009;62;23;39;34;33;29
32;Argentina;NOA;90;TUCUMAN;63;LULES;92;2010;321;111;210;212;160;161
32;Argentina;NOA;90;TUCUMAN;63;LULES;72;2011;262;107;155;180;139;123
32;Argentina;NOA;90;TUCUMAN;63;LULES;16;2012;55;20;35;35;31;24
32;Argentina;NOA;90;TUCUMAN;63;LULES;16;2013;53;16;37;33;23;30
32;Argentina;NOA;90;TUCUMAN;63;LULES;12;2014;44;20;24;23;25;19
32;Argentina;NOA;90;TUCUMAN;63;LULES;3;2015;10;1;9;7;5;5
32;Argentina;NOA;90;TUCUMAN;63;LULES;6;2016;22;7;15;0;9;13
32;Argentina;NOA;90;TUCUMAN;63;LULES;8;2017;27;10;17;4;12;15
32;Argentina;NOA;90;TUCUMAN;63;LULES;5;Sin dato;27;8;19;2;18;9
32;Argentina;PATAGONIA;78;SANTA CRUZ;42;MAGALLANES;10;2014;33;8;25;14;18;15
32;Argentina;PATAGONIA;78;SANTA CRUZ;42;MAGALLANES;2;2015;5;1;4;4;3;2
32;Argentina;PATAGONIA;78;SANTA CRUZ;42;MAGALLANES;3;2016;11;3;8;8;7;4
32;Argentina;PATAGONIA;78;SANTA CRUZ;42;MAGALLANES;8;2017;15;2;13;2;8;5
32;Argentina;PATAGONIA;78;SANTA CRUZ;42;MAGALLANES;19;Sin dato;60;4;40;28;28;32
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;18;2009;51;19;32;41;21;30
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;6;2010;17;7;10;9;8;9
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;21;2011;42;11;31;23;14;28
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;22;2012;37;4;33;23;19;18
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;59;2013;88;10;78;75;34;54
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;30;2014;42;2;40;39;15;27
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;13;2015;36;11;25;23;16;20
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;9;2016;12;1;11;3;5;7
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;11;2017;30;9;21;0;15;14
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;7;Sin dato;16;4;12;9;8;8
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;3;2012;3;0;3;3;0;3
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;6;2013;18;4;14;7;8;10
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;1;2014;4;2;1;1;3;1
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;4;2017;9;4;5;0;3;5
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;1;Sin dato;1;0;1;1;0;1
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;10;2009;50;20;30;30;26;24
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;104;2010;462;160;302;270;234;228
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;62;2011;233;82;151;155;127;106
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;159;2012;579;174;405;417;283;296
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;113;2013;421;129;291;266;199;222
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;59;2014;180;45;135;104;94;86
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;48;2015;129;24;105;83;69;60
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;16;2016;34;6;28;5;17;16
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;70;2017;173;43;130;16;77;91
32;Argentina;CUYO;50;MENDOZA;70;MAIPU;14;Sin dato;39;10;29;16;18;21
32;Argentina;NEA;22;CHACO;91;MAIPU;107;2009;495;218;277;343;235;260
32;Argentina;NEA;22;CHACO;91;MAIPU;103;2010;460;211;249;393;211;249
32;Argentina;NEA;22;CHACO;91;MAIPU;42;2011;192;92;100;145;92;100
32;Argentina;NEA;22;CHACO;91;MAIPU;10;2012;35;12;23;28;18;17
32;Argentina;NEA;22;CHACO;91;MAIPU;20;2013;80;28;52;66;44;36
32;Argentina;NEA;22;CHACO;91;MAIPU;28;2014;115;41;74;93;68;47
32;Argentina;NEA;22;CHACO;91;MAIPU;25;2015;88;21;67;64;33;55
32;Argentina;NEA;22;CHACO;91;MAIPU;2;2016;9;4;5;8;4;5
32;Argentina;NEA;22;CHACO;91;MAIPU;1;2017;4;1;3;0;3;1
32;Argentina;NEA;22;CHACO;91;MAIPU;1;Sin dato;6;4;2;4;4;2
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;20;2009;65;20;45;51;33;32
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;193;2010;668;233;435;494;303;365
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;167;2011;499;175;324;313;228;271
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;68;2012;160;55;105;97;76;84
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;41;2013;98;31;67;65;49;49
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;19;2014;43;10;33;32;20;23
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;9;2015;34;10;24;23;19;15
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;1;2016;3;1;2;0;2;1
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;78;2017;242;76;166;38;100;137
32;Argentina;CUYO;50;MENDOZA;77;MALARGUE;2;Sin dato;8;2;6;3;6;2
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;5;2011;18;2;16;11;8;10
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;2;2012;6;1;5;5;2;4
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;1;2013;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;1;2016;1;0;1;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;21;2010;60;14;46;40;26;34
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;16;2011;38;12;26;24;16;22
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;32;2012;58;15;43;42;21;37
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;31;2013;66;17;49;44;31;35
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;18;2014;45;8;37;26;18;27
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;16;2015;54;22;32;26;30;24
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;1;2016;2;0;2;1;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;16;2017;39;14;24;1;20;19
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;1;Sin dato;5;3;2;2;2;3
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;1;2010;1;0;1;1;0;1
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;19;2011;49;15;34;34;20;29
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;14;2017;18;0;18;4;3;15
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;11;2011;11;0;11;11;0;11
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;10;2013;27;8;19;13;12;15
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;3;2014;7;3;4;5;3;4
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;25;2016;64;18;46;47;26;38
32;Argentina;CENTRO;14;CORDOBA;63;MARCOS JUAREZ;1;2017;4;2;2;0;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;1;2009;1;0;1;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;1;2010;4;2;2;1;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;14;2011;51;22;29;33;24;27
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;3;2012;10;4;6;7;5;5
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;8;2013;26;8;18;19;10;16
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;5;2014;18;7;11;14;11;7
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2;2015;7;2;5;6;3;4
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;3;2016;5;0;5;3;2;3
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;3;2017;5;0;5;1;2;2
32;Argentina;PATAGONIA;26;CHUBUT;63;MARTIRES;1;2009;4;0;4;4;1;3
32;Argentina;PATAGONIA;26;CHUBUT;63;MARTIRES;1;2011;1;0;1;1;0;1
32;Argentina;PATAGONIA;26;CHUBUT;63;MARTIRES;4;2012;5;1;4;4;1;4
32;Argentina;PATAGONIA;26;CHUBUT;63;MARTIRES;3;2013;4;0;4;4;1;3
32;Argentina;PATAGONIA;26;CHUBUT;63;MARTIRES;7;2017;9;0;9;0;2;7
32;Argentina;NEA;34;FORMOSA;28;MATACOS;168;2010;794;400;394;396;382;412
32;Argentina;NEA;34;FORMOSA;28;MATACOS;14;2012;48;26;22;27;26;22
32;Argentina;NEA;34;FORMOSA;28;MATACOS;1;2013;3;0;3;3;1;2
32;Argentina;NEA;34;FORMOSA;28;MATACOS;4;2014;9;0;9;9;3;6
32;Argentina;NEA;34;FORMOSA;28;MATACOS;3;2015;19;12;7;6;12;7
32;Argentina;NEA;34;FORMOSA;28;MATACOS;8;2016;25;1;24;24;10;15
32;Argentina;NEA;34;FORMOSA;28;MATACOS;12;2017;13;1;12;1;6;7
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;2;2010;7;2;5;6;4;3
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;7;2011;34;14;20;31;19;15
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;3;2012;12;6;6;11;8;4
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;74;2013;211;52;159;183;107;104
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;13;2014;43;16;27;31;26;17
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;33;2015;138;45;93;104;70;68
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;12;2016;42;12;30;0;19;23
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;63;2017;207;76;131;11;103;101
32;Argentina;NEA;22;CHACO;98;MAYOR LUIS J FONTANA;2;Sin dato;9;0;9;6;2;7
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;1;2009;5;3;2;2;2;3
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;33;2010;131;51;80;95;64;67
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;5;2011;20;6;14;15;8;12
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;30;2012;117;49;68;77;57;60
32;Argentina;NEA;18;CORRIENTES;98;MBURUCUYA;2;2013;10;2;8;4;5;5
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;1;2010;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;50;2011;193;67;126;110;86;107
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;3;2012;7;1;6;5;4;3
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;3;2013;16;5;11;10;8;8
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;1;2014;9;6;3;3;6;3
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;14;2016;36;14;22;9;17;19
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;3;2017;15;5;10;1;8;7
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;17;2010;67;28;39;45;32;35
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;91;2011;260;90;170;168;141;119
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;43;2012;110;38;72;69;60;50
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;26;2013;63;21;42;36;30;33
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;42;2014;104;38;66;65;49;55
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;16;2015;49;23;26;25;23;26
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;11;2016;22;6;16;13;13;9
32;Argentina;NEA;18;CORRIENTES;105;MERCEDES;30;2017;73;31;42;5;36;36
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;1;2009;3;1;2;2;1;2
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;18;2010;54;21;32;41;29;25
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;1;2011;3;0;3;3;1;2
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;4;2012;14;4;10;10;8;6
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;1;2013;3;0;3;3;0;3
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;3;2017;3;0;3;0;0;3
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;3;Sin dato;3;0;3;2;1;2
32;Argentina;NOA;66;SALTA;112;METAN;1;2012;1;0;1;1;0;1
32;Argentina;NOA;66;SALTA;112;METAN;1;2013;5;3;2;4;2;3
32;Argentina;NOA;66;SALTA;112;METAN;3;2017;13;8;5;0;9;4
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;21;2009;77;31;46;53;38;39
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;29;2010;104;43;61;90;50;54
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;16;2011;39;12;27;34;23;16
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;15;2012;70;28;42;56;33;37
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;2;2014;2;0;2;2;1;1
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;26;2015;74;22;52;45;36;38
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;15;2016;36;11;25;23;14;22
32;Argentina;CENTRO;14;CORDOBA;70;MINAS;13;2017;37;12;25;8;16;21
32;Argentina;PATAGONIA;58;NEUQUEN;77;MINAS;30;2011;72;18;54;61;33;39
32;Argentina;PATAGONIA;58;NEUQUEN;77;MINAS;11;2012;34;13;21;26;18;16
32;Argentina;PATAGONIA;58;NEUQUEN;77;MINAS;12;2013;29;4;25;20;11;18
32;Argentina;PATAGONIA;58;NEUQUEN;77;MINAS;1;2014;4;0;4;4;1;3
32;Argentina;PATAGONIA;58;NEUQUEN;77;MINAS;3;2017;3;0;3;0;1;2
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;112;MITRE;17;2011;60;19;41;47;28;32
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;112;MITRE;5;2014;18;7;11;15;13;5
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;112;MITRE;6;2015;15;3;12;10;8;7
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;112;MITRE;3;2016;12;7;5;3;8;4
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;112;MITRE;1;Sin dato;3;1;2;1;1;2
32;Argentina;NOA;66;SALTA;119;MOLINOS;204;2010;1329;669;660;659;688;641
32;Argentina;NOA;66;SALTA;119;MOLINOS;56;2011;268;116;152;163;140;128
32;Argentina;NOA;66;SALTA;119;MOLINOS;3;2012;12;7;5;12;5;7
32;Argentina;NOA;66;SALTA;119;MOLINOS;6;2013;23;12;11;16;15;8
32;Argentina;NOA;66;SALTA;119;MOLINOS;7;2014;33;14;19;22;13;20
32;Argentina;NOA;66;SALTA;119;MOLINOS;1;2015;2;0;2;2;1;1
32;Argentina;NOA;66;SALTA;119;MOLINOS;4;2016;26;9;17;12;11;15
32;Argentina;NOA;66;SALTA;119;MOLINOS;2;2017;2;0;2;0;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;2;2010;3;1;2;2;2;1
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;9;2011;20;7;13;13;9;11
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;16;2013;28;4;24;24;10;18
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;11;2009;58;28;30;37;26;32
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;10;2010;35;7;28;23;19;16
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;22;2011;72;24;48;55;38;34
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;5;2012;15;1;14;14;7;8
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;48;2013;147;66;81;96;74;73
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;34;2014;112;47;65;77;63;49
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;8;2015;25;11;14;14;14;11
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;5;2016;18;8;10;0;9;9
32;Argentina;NEA;18;CORRIENTES;112;MONTE CASEROS;1;2017;2;0;2;0;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;11;2012;23;6;17;11;11;12
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;2;2013;10;4;5;5;6;4
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;1;2017;1;0;1;0;0;1
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;74;2009;391;227;164;246;193;198
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;38;2010;149;75;74;77;68;81
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;86;2011;303;138;165;173;160;143
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;8;2012;18;5;13;12;10;8
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;7;2013;31;13;18;19;16;15
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;22;2014;50;13;37;36;26;24
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;43;2015;102;23;79;74;54;48
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;4;2016;9;2;7;3;2;6
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;6;2017;10;1;9;0;3;6
32;Argentina;NEA;54;MISIONES;84;MONTECARLO;10;Sin dato;25;2;23;11;11;14
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;39;2009;155;64;91;86;77;78
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;17;2010;60;23;37;34;32;28
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;108;2011;299;68;231;171;127;172
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;6;2012;29;13;16;15;16;13
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;9;2013;33;6;27;27;14;19
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;34;2015;128;24;104;54;56;72
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;25;2016;94;23;70;3;43;50
32;Argentina;NOA;90;TUCUMAN;70;MONTEROS;62;2017;206;36;170;37;95;110
